DATE,TIME,実績(万kW)
2024 10 18,1 00,2329
2024 10 18,2 00,2291
2024 10 18,3 00,2319
2024 10 18,4 00,2356
2024 10 18,5 00,2420
2024 10 18,6 00,2567
2024 10 18,7 00,2806
2024 10 18,8 00,3136
2024 10 18,9 00,3379
2024 10 18,10 00,3456
2024 10 18,11 00,3478
2024 10 18,12 00,3345
2024 10 18,13 00,3447
2024 10 18,14 00,3464
2024 10 18,15 00,3449
2024 10 18,16 00,3470
2024 10 18,17 00,3438
2024 10 18,18 00,3340
2024 10 18,19 00,3203
2024 10 18,20 00,3058
2024 10 18,21 00,2894
2024 10 18,22 00,2774
2024 10 18,23 00,2631
2024 10 19,0 00,2452
2024 10 19,1 00,2325
2024 10 19,2 00,2292
2024 10 19,3 00,2308
2024 10 19,4 00,2323
2024 10 19,5 00,2335
2024 10 19,6 00,2361
2024 10 19,7 00,2475
2024 10 19,8 00,2714
2024 10 19,9 00,2971
2024 10 19,10 00,3177
2024 10 19,11 00,3296
2024 10 19,12 00,3306
2024 10 19,13 00,3332
2024 10 19,14 00,3285
2024 10 19,15 00,3163
2024 10 19,16 00,3142
2024 10 19,17 00,3199
2024 10 19,18 00,3166
2024 10 19,19 00,3086
2024 10 19,20 00,2944
2024 10 19,21 00,2762
2024 10 19,22 00,2618
2024 10 19,23 00,2481
2024 10 20,0 00,2298
2024 10 20,1 00,2164
2024 10 20,2 00,2111
2024 10 20,3 00,2124
2024 10 20,4 00,2137
2024 10 20,5 00,2151
2024 10 20,6 00,2133
2024 10 20,7 00,2183
2024 10 20,8 00,2294
2024 10 20,9 00,2405
2024 10 20,10 00,2465
2024 10 20,11 00,2522
2024 10 20,12 00,2544
2024 10 20,13 00,2505
2024 10 20,14 00,2500
2024 10 20,15 00,2516
2024 10 20,16 00,2561
2024 10 20,17 00,2718
2024 10 20,18 00,2753
2024 10 20,19 00,2707
2024 10 20,20 00,2623
2024 10 20,21 00,2501
2024 10 20,22 00,2368
2024 10 20,23 00,2269
2024 10 21,0 00,2126
2024 10 21,1 00,2037
2024 10 21,2 00,2030
2024 10 21,3 00,2095
2024 10 21,4 00,2167
2024 10 21,5 00,2265
2024 10 21,6 00,2397
2024 10 21,7 00,2552
2024 10 21,8 00,2821
2024 10 21,9 00,3045
2024 10 21,10 00,3091
2024 10 21,11 00,3110
2024 10 21,12 00,2971
2024 10 21,13 00,3088
2024 10 21,14 00,3115
2024 10 21,15 00,3124
2024 10 21,16 00,3148
2024 10 21,17 00,3182
2024 10 21,18 00,3131
2024 10 21,19 00,3018
2024 10 21,20 00,2888
2024 10 21,21 00,2739
2024 10 21,22 00,2628
2024 10 21,23 00,2490
2024 10 22,0 00,2312
2024 10 22,1 00,2203
2024 10 22,2 00,2190
2024 10 22,3 00,2237
2024 10 22,4 00,2284
2024 10 22,5 00,2355
2024 10 22,6 00,2440
2024 10 22,7 00,2602
2024 10 22,8 00,2889
2024 10 22,9 00,3155
2024 10 22,10 00,3203
2024 10 22,11 00,3262
2024 10 22,12 00,3122
2024 10 22,13 00,3258
2024 10 22,14 00,3341
2024 10 22,15 00,3291
2024 10 22,16 00,3291
2024 10 22,17 00,3288
2024 10 22,18 00,3209
2024 10 22,19 00,3086
2024 10 22,20 00,2947
2024 10 22,21 00,2798
2024 10 22,22 00,2672
2024 10 22,23 00,2536
2024 10 23,0 00,2356
2024 10 23,1 00,2238
2024 10 23,2 00,2218
2024 10 23,3 00,2259
2024 10 23,4 00,2293
2024 10 23,5 00,2344
2024 10 23,6 00,2462
2024 10 23,7 00,2656
2024 10 23,8 00,2977
2024 10 23,9 00,3248
2024 10 23,10 00,3338
2024 10 23,11 00,3315
2024 10 23,12 00,3234
2024 10 23,13 00,3408
2024 10 23,14 00,3478
2024 10 23,15 00,3439
2024 10 23,16 00,3473
2024 10 23,17 00,3466
2024 10 23,18 00,3385
2024 10 23,19 00,3253
2024 10 23,20 00,3100
2024 10 23,21 00,2937
2024 10 23,22 00,2795
2024 10 23,23 00,2644
2024 10 24,0 00,2445
2024 10 24,1 00,2320
2024 10 24,2 00,2296
2024 10 24,3 00,2318
2024 10 24,4 00,2342
2024 10 24,5 00,2385
2024 10 24,6 00,2474
2024 10 24,7 00,2711
2024 10 24,8 00,3086
2024 10 24,9 00,3389
2024 10 24,10 00,3558
2024 10 24,11 00,3572
2024 10 24,12 00,3484
2024 10 24,13 00,3531
2024 10 24,14 00,3470
2024 10 24,15 00,3440
2024 10 24,16 00,3480
2024 10 24,17 00,3448
2024 10 24,18 00,3341
2024 10 24,19 00,3192
2024 10 24,20 00,3040
2024 10 24,21 00,2869
2024 10 24,22 00,2731
2024 10 24,23 00,2591
2024 10 25,0 00,2395
2024 10 25,1 00,2280
2024 10 25,2 00,2250
2024 10 25,3 00,2281
2024 10 25,4 00,2311
2024 10 25,5 00,2366
2024 10 25,6 00,2501
2024 10 25,7 00,2738
2024 10 25,8 00,3033
2024 10 25,9 00,3253
2024 10 25,10 00,3251
2024 10 25,11 00,3222
2024 10 25,12 00,3170
2024 10 25,13 00,3252
2024 10 25,14 00,3270
2024 10 25,15 00,3246
2024 10 25,16 00,3275
2024 10 25,17 00,3257
2024 10 25,18 00,3165
2024 10 25,19 00,3042
2024 10 25,20 00,2907
2024 10 25,21 00,2749
2024 10 25,22 00,2634
2024 10 25,23 00,2503
2024 10 26,0 00,2322
2024 10 26,1 00,2202
2024 10 26,2 00,2173
2024 10 26,3 00,2202
2024 10 26,4 00,2220
2024 10 26,5 00,2234
2024 10 26,6 00,2238
2024 10 26,7 00,2313
2024 10 26,8 00,2480
2024 10 26,9 00,2611
2024 10 26,10 00,2660
2024 10 26,11 00,2664
2024 10 26,12 00,2656
2024 10 26,13 00,2640
2024 10 26,14 00,2670
2024 10 26,15 00,2668
2024 10 26,16 00,2750
2024 10 26,17 00,2844
2024 10 26,18 00,2829
2024 10 26,19 00,2762
2024 10 26,20 00,2672
2024 10 26,21 00,2541
2024 10 26,22 00,2425
2024 10 26,23 00,2330
2024 10 27,0 00,2186
2024 10 27,1 00,2087
2024 10 27,2 00,2072
2024 10 27,3 00,2102
2024 10 27,4 00,2133
2024 10 27,5 00,2142
2024 10 27,6 00,2124
2024 10 27,7 00,2208
2024 10 27,8 00,2353
2024 10 27,9 00,2531
2024 10 27,10 00,2659
2024 10 27,11 00,2709
2024 10 27,12 00,2701
2024 10 27,13 00,2615
2024 10 27,14 00,2584
2024 10 27,15 00,2610
2024 10 27,16 00,2698
2024 10 27,17 00,2824
2024 10 27,18 00,2835
2024 10 27,19 00,2777
2024 10 27,20 00,2696
2024 10 27,21 00,2577
2024 10 27,22 00,2448
2024 10 27,23 00,2340
2024 10 28,0 00,2205
2024 10 28,1 00,2110
2024 10 28,2 00,2096
2024 10 28,3 00,2126
2024 10 28,4 00,2166
2024 10 28,5 00,2240
2024 10 28,6 00,2400
2024 10 28,7 00,2626
2024 10 28,8 00,2915
2024 10 28,9 00,3206
2024 10 28,10 00,3213
2024 10 28,11 00,3205
2024 10 28,12 00,3081
2024 10 28,13 00,3181
2024 10 28,14 00,3185
2024 10 28,15 00,3199
2024 10 28,16 00,3254
2024 10 28,17 00,3254
2024 10 28,18 00,3178
2024 10 28,19 00,3044
2024 10 28,20 00,2910
2024 10 28,21 00,2757
2024 10 28,22 00,2636
2024 10 28,23 00,2502
2024 10 29,0 00,2322
2024 10 29,1 00,2210
2024 10 29,2 00,2187
2024 10 29,3 00,2226
2024 10 29,4 00,2270
2024 10 29,5 00,2328
2024 10 29,6 00,2447
2024 10 29,7 00,2642
2024 10 29,8 00,2953
2024 10 29,9 00,3143
2024 10 29,10 00,3164
2024 10 29,11 00,3189
2024 10 29,12 00,3086
2024 10 29,13 00,3185
2024 10 29,14 00,3205
2024 10 29,15 00,3228
2024 10 29,16 00,3301
2024 10 29,17 00,3281
2024 10 29,18 00,3225
2024 10 29,19 00,3127
2024 10 29,20 00,3005
2024 10 29,21 00,2848
2024 10 29,22 00,2712
2024 10 29,23 00,2564
2024 10 30,0 00,2377
2024 10 30,1 00,2272
2024 10 30,2 00,2256
2024 10 30,3 00,2304
2024 10 30,4 00,2339
2024 10 30,5 00,2408
2024 10 30,6 00,2573
2024 10 30,7 00,2781
2024 10 30,8 00,3006
2024 10 30,9 00,3162
2024 10 30,10 00,3239
2024 10 30,11 00,3261
2024 10 30,12 00,3117
2024 10 30,13 00,3231
2024 10 30,14 00,3252
2024 10 30,15 00,3236
2024 10 30,16 00,3212
2024 10 30,17 00,3215
2024 10 30,18 00,3137
2024 10 30,19 00,3034
2024 10 30,20 00,2912
2024 10 30,21 00,2765
2024 10 30,22 00,2639
2024 10 30,23 00,2506
2024 10 31,0 00,2326
2024 10 31,1 00,2216
2024 10 31,2 00,2206
2024 10 31,3 00,2254
2024 10 31,4 00,2310
2024 10 31,5 00,2396
2024 10 31,6 00,2508
2024 10 31,7 00,2656
2024 10 31,8 00,2902
2024 10 31,9 00,3136
2024 10 31,10 00,3191
2024 10 31,11 00,3174
2024 10 31,12 00,3078
2024 10 31,13 00,3097
2024 10 31,14 00,3185
2024 10 31,15 00,3141
2024 10 31,16 00,3150
2024 10 31,17 00,3187
2024 10 31,18 00,3135
2024 10 31,19 00,3030
2024 10 31,20 00,2914
2024 10 31,21 00,2770
2024 10 31,22 00,2628
2024 10 31,23 00,2503
2024 11 1,0 00,2325
2024 11 1,1 00,2218
2024 11 1,2 00,2212
2024 11 1,3 00,2258
2024 11 1,4 00,2298
2024 11 1,5 00,2380
2024 11 1,6 00,2479
2024 11 1,7 00,2645
2024 11 1,8 00,2883
2024 11 1,9 00,3111
2024 11 1,10 00,3178
2024 11 1,11 00,3190
2024 11 1,12 00,3024
2024 11 1,13 00,3161
2024 11 1,14 00,3154
2024 11 1,15 00,3144
2024 11 1,16 00,3212
2024 11 1,17 00,3192
2024 11 1,18 00,3117
2024 11 1,19 00,3001
2024 11 1,20 00,2879
2024 11 1,21 00,2729
2024 11 1,22 00,2608
2024 11 1,23 00,2487
